char,height,origin_path,path,width,x,y,isTrain,label
F,49,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03738.jpg,char_data/F/DSC03738_1.jpg,39,130,232,True,28
T,46,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03738.jpg,char_data/T/DSC03738_1.jpg,39,249,233,True,42
4,45,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03738.jpg,char_data/4/DSC03738_1.jpg,34,307,235,True,15
7,53,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03738.jpg,char_data/7/DSC03738_2.jpg,33,338,233,True,18
2,51,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03738.jpg,char_data/2/DSC03738_2.jpg,34,371,232,True,13
7,45,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03738.jpg,char_data/7/DSC03738_3.jpg,34,430,238,True,18
5,42,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03738.jpg,char_data/5/DSC03738_1.jpg,34,462,238,True,16
2,49,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03738.jpg,char_data/2/DSC03738_3.jpg,30,496,236,True,13
8,42,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03738.jpg,char_data/8/DSC03738_1.jpg,37,525,239,True,19
치,77,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03738.jpg,char_data/치/DSC03738_1.jpg,111,311,130,True,736
과,76,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03738.jpg,char_data/과/DSC03738_1.jpg,111,425,135,True,119
베,73,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03741.jpg,char_data/베/DSC03741_1.jpg,51,67,286,True,411
데,72,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03741.jpg,char_data/데/DSC03741_1.jpg,51,119,285,True,236
스,67,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03741.jpg,char_data/스/DSC03741_1.jpg,53,169,289,True,516
다,69,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03741.jpg,char_data/다/DSC03741_1.jpg,48,224,290,True,218
순,99,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03741.jpg,char_data/순/DSC03741_1.jpg,71,273,258,True,506
복,101,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03741.jpg,char_data/복/DSC03741_1.jpg,71,344,260,True,421
음,103,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03741.jpg,char_data/음/DSC03741_1.jpg,64,414,262,True,629
교,67,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03741.jpg,char_data/교/DSC03741_1.jpg,53,479,295,True,122
회,73,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03741.jpg,char_data/회/DSC03741_1.jpg,43,534,293,True,881
4,44,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03741.jpg,char_data/4/DSC03741_1.jpg,36,333,357,True,15
7,36,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03741.jpg,char_data/7/DSC03741_1.jpg,33,369,364,True,18
6,35,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03741.jpg,char_data/6/DSC03741_2.jpg,31,448,366,True,17
6,43,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03741.jpg,char_data/6/DSC03741_3.jpg,29,480,361,True,17
9,34,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03741.jpg,char_data/9/DSC03741_1.jpg,32,509,370,True,20
1,33,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03741.jpg,char_data/1/DSC03741_2.jpg,30,538,369,True,12
T,34,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03741.jpg,char_data/T/DSC03741_1.jpg,36,287,363,True,42
1,37,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03741.jpg,char_data/1/DSC03741_3.jpg,29,401,362,True,12
만,103,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03743.jpg,char_data/만/DSC03743_1.jpg,112,8,295,True,346
년,103,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03743.jpg,char_data/년/DSC03743_1.jpg,117,120,297,True,193
똥,107,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03743.jpg,char_data/똥/DSC03743_1.jpg,114,239,300,True,281
돼,114,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03743.jpg,char_data/돼/DSC03743_1.jpg,111,350,298,True,245
지,121,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03743.jpg,char_data/지/DSC03743_1.jpg,119,461,298,True,687
좋,102,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/좋/DSC03745_1.jpg,84,16,100,True,671
은,98,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/은/DSC03745_1.jpg,93,123,105,True,627
악,90,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/악/DSC03745_4.jpg,89,227,109,True,544
기,66,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/기/DSC03745_4.jpg,90,329,113,True,141
현,42,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/현/DSC03745_1.jpg,28,31,218,True,867
악,35,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/악/DSC03745_5.jpg,27,58,220,True,544
기,36,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/기/DSC03745_5.jpg,27,85,218,True,141
관,38,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/관/DSC03745_1.jpg,32,124,221,True,120
악,35,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/악/DSC03745_6.jpg,21,156,221,True,544
기,31,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/기/DSC03745_6.jpg,29,177,223,True,141
올,40,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/올/DSC03745_1.jpg,22,222,218,True,591
드,35,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/드/DSC03745_1.jpg,28,245,223,True,255
악,32,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/악/DSC03745_7.jpg,26,273,225,True,544
기,32,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/기/DSC03745_7.jpg,28,298,224,True,141
전,33,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/전/DSC03745_1.jpg,20,336,223,True,655
문,36,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/문/DSC03745_1.jpg,33,357,221,True,377
4,29,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/4/DSC03745_2.jpg,22,115,273,True,15
8,31,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/8/DSC03745_4.jpg,21,137,271,True,19
2,36,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/2/DSC03745_1.jpg,23,159,271,True,13
3,34,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/3/DSC03745_1.jpg,23,206,270,True,14
5,35,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/5/DSC03745_2.jpg,25,227,272,True,16
6,33,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/6/DSC03745_1.jpg,23,253,273,True,17
8,35,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/8/DSC03745_5.jpg,25,276,271,True,19
4,35,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/4/DSC03745_3.jpg,21,473,270,True,15
8,33,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/8/DSC03745_6.jpg,14,494,272,True,19
8,31,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/8/DSC03745_7.jpg,20,508,274,True,19
0,36,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/0/DSC03745_1.jpg,21,540,270,True,11
9,38,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/9/DSC03745_2.jpg,16,561,268,True,20
5,33,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/5/DSC03745_3.jpg,17,577,274,True,16
9,31,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03745.jpg,char_data/9/DSC03745_3.jpg,19,593,274,True,20
슈,169,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03756.jpg,char_data/슈/DSC03756_1.jpg,173,102,191,True,514
퍼,177,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03756.jpg,char_data/퍼/DSC03756_1.jpg,200,347,181,True,821
지,59,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03756.jpg,char_data/지/DSC03756_1.jpg,50,85,128,True,687
구,62,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03756.jpg,char_data/구/DSC03756_1.jpg,45,135,125,True,123
촌,57,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03756.jpg,char_data/촌/DSC03756_1.jpg,45,180,125,True,723
영,62,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03756.jpg,char_data/영/DSC03756_1.jpg,48,225,123,True,583
상,62,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03756.jpg,char_data/상/DSC03756_1.jpg,47,276,123,True,464
V,68,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03756.jpg,char_data/V/DSC03756_1.jpg,47,77,386,True,44
I,71,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03756.jpg,char_data/I/DSC03756_1.jpg,27,125,384,True,31
D,66,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03756.jpg,char_data/D/DSC03756_1.jpg,44,151,387,True,26
E,65,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03756.jpg,char_data/E/DSC03756_1.jpg,43,193,387,True,27
O,66,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03756.jpg,char_data/O/DSC03756_3.jpg,54,234,387,True,37
B,61,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03756.jpg,char_data/B/DSC03756_1.jpg,46,342,385,True,24
O,65,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03756.jpg,char_data/O/DSC03756_4.jpg,52,386,383,True,37
O,65,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03756.jpg,char_data/O/DSC03756_5.jpg,58,436,384,True,37
K,65,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03756.jpg,char_data/K/DSC03756_1.jpg,50,492,387,True,33
정,118,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.jpg,char_data/정/DSC03757_1.jpg,85,157,213,True,660
기,82,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.jpg,char_data/기/DSC03757_1.jpg,76,266,218,True,141
웅,122,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.jpg,char_data/웅/DSC03757_1.jpg,71,358,214,True,611
수,83,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.jpg,char_data/수/DSC03757_1.jpg,66,452,227,True,504
학,118,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.jpg,char_data/학/DSC03757_1.jpg,84,542,223,True,848
T,34,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.jpg,char_data/T/DSC03757_1.jpg,18,162,336,True,42
0,28,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.jpg,char_data/0/DSC03757_4.jpg,15,189,340,True,11
1,32,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.jpg,char_data/1/DSC03757_1.jpg,10,205,337,True,12
0,28,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.jpg,char_data/0/DSC03757_5.jpg,12,216,339,True,11
7,31,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.jpg,char_data/7/DSC03757_3.jpg,14,241,337,True,18
2,34,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.jpg,char_data/2/DSC03757_3.jpg,11,255,337,True,13
5,31,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.jpg,char_data/5/DSC03757_4.jpg,14,266,337,True,16
2,29,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.jpg,char_data/2/DSC03757_4.jpg,11,280,339,True,13
5,29,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.jpg,char_data/5/DSC03757_5.jpg,13,304,341,True,16
4,30,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.jpg,char_data/4/DSC03757_2.jpg,12,317,338,True,15
8,28,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.jpg,char_data/8/DSC03757_2.jpg,11,329,340,True,19
9,26,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.jpg,char_data/9/DSC03757_2.jpg,13,340,340,True,20
0,30,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.jpg,char_data/0/DSC03757_6.jpg,14,364,338,True,11
7,30,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.jpg,char_data/7/DSC03757_4.jpg,13,378,339,True,18
0,28,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.jpg,char_data/0/DSC03757_7.jpg,12,390,338,True,11
7,27,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.jpg,char_data/7/DSC03757_5.jpg,11,402,340,True,18
6,32,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.jpg,char_data/6/DSC03757_1.jpg,12,429,339,True,17
2,32,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.jpg,char_data/2/DSC03757_5.jpg,11,440,339,True,13
5,33,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.jpg,char_data/5/DSC03757_6.jpg,12,452,339,True,16
5,29,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.jpg,char_data/5/DSC03757_7.jpg,12,478,339,True,16
4,30,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.jpg,char_data/4/DSC03757_3.jpg,11,490,340,True,15
8,37,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.jpg,char_data/8/DSC03757_3.jpg,15,499,338,True,19
9,35,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03757.jpg,char_data/9/DSC03757_3.jpg,12,514,339,True,20
시,97,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03758.jpg,char_data/시/DSC03758_1.jpg,99,164,102,True,522
인,90,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03758.jpg,char_data/인/DSC03758_1.jpg,106,267,117,True,634
의,53,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03758.jpg,char_data/의/DSC03758_1.jpg,57,386,153,True,631
마,86,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03758.jpg,char_data/마/DSC03758_1.jpg,96,261,211,True,344
을,82,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03758.jpg,char_data/을/DSC03758_1.jpg,90,364,224,True,628
C,30,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03758.jpg,char_data/C/DSC03758_1.jpg,19,168,228,True,25
o,26,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03758.jpg,char_data/o/DSC03758_1.jpg,16,188,235,True,66
f,25,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03758.jpg,char_data/f/DSC03758_2.jpg,8,202,231,True,57
f,25,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03758.jpg,char_data/f/DSC03758_3.jpg,8,212,233,True,57
e,30,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03758.jpg,char_data/e/DSC03758_4.jpg,14,220,233,True,56
e,24,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03758.jpg,char_data/e/DSC03758_5.jpg,15,234,237,True,56
B,29,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03758.jpg,char_data/B/DSC03758_1.jpg,26,177,272,True,24
e,23,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03758.jpg,char_data/e/DSC03758_6.jpg,13,204,280,True,56
e,21,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03758.jpg,char_data/e/DSC03758_7.jpg,11,218,279,True,56
r,20,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03758.jpg,char_data/r/DSC03758_1.jpg,12,230,282,True,69
4,26,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03758.jpg,char_data/4/DSC03758_3.jpg,17,255,305,True,15
8,28,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03758.jpg,char_data/8/DSC03758_1.jpg,15,280,305,True,19
2,23,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03758.jpg,char_data/2/DSC03758_2.jpg,14,303,308,True,13
7,24,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03758.jpg,char_data/7/DSC03758_1.jpg,17,321,307,True,18
4,27,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03758.jpg,char_data/4/DSC03758_4.jpg,19,344,309,True,15
4,26,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03758.jpg,char_data/4/DSC03758_5.jpg,15,370,313,True,15
2,29,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03758.jpg,char_data/2/DSC03758_3.jpg,18,390,312,True,13
시,67,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03764.jpg,char_data/시/DSC03764_1.jpg,111,164,44,True,522
인,70,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03764.jpg,char_data/인/DSC03764_1.jpg,119,318,45,True,634
의,51,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03764.jpg,char_data/의/DSC03764_1.jpg,91,262,107,True,631
마,72,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03764.jpg,char_data/마/DSC03764_1.jpg,137,159,150,True,344
을,73,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03764.jpg,char_data/을/DSC03764_1.jpg,121,327,150,True,628
C,47,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03764.jpg,char_data/C/DSC03764_1.jpg,24,133,229,True,25
O,40,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03764.jpg,char_data/O/DSC03764_1.jpg,23,159,230,True,37
F,36,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03764.jpg,char_data/F/DSC03764_2.jpg,20,183,232,True,28
F,34,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03764.jpg,char_data/F/DSC03764_3.jpg,21,203,233,True,28
E,31,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03764.jpg,char_data/E/DSC03764_4.jpg,23,225,234,True,27
E,36,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03764.jpg,char_data/E/DSC03764_5.jpg,24,247,234,True,27
B,42,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03764.jpg,char_data/B/DSC03764_1.jpg,28,296,225,True,24
E,43,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03764.jpg,char_data/E/DSC03764_6.jpg,21,325,223,True,27
E,35,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03764.jpg,char_data/E/DSC03764_7.jpg,25,346,231,True,27
R,42,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03764.jpg,char_data/R/DSC03764_1.jpg,26,372,226,True,40
4,29,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03764.jpg,char_data/4/DSC03764_3.jpg,21,216,273,True,15
8,27,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03764.jpg,char_data/8/DSC03764_1.jpg,20,242,271,True,19
2,29,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03764.jpg,char_data/2/DSC03764_2.jpg,16,271,270,True,13
7,31,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03764.jpg,char_data/7/DSC03764_1.jpg,21,290,269,True,18
4,30,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03764.jpg,char_data/4/DSC03764_4.jpg,18,318,272,True,15
4,29,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03764.jpg,char_data/4/DSC03764_5.jpg,19,344,271,True,15
2,30,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03764.jpg,char_data/2/DSC03764_3.jpg,19,370,272,True,13
하,26,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03764.jpg,char_data/하/DSC03764_1.jpg,29,406,260,True,847
지,23,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03764.jpg,char_data/지/DSC03764_1.jpg,29,405,237,True,687
활,101,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03769.jpg,char_data/활/DSC03769_1.jpg,45,98,311,True,879
장,103,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03769.jpg,char_data/장/DSC03769_1.jpg,55,148,306,True,650
어,106,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03769.jpg,char_data/어/DSC03769_1.jpg,59,202,294,True,563
구,109,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03769.jpg,char_data/구/DSC03769_2.jpg,76,261,299,True,123
이,111,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03769.jpg,char_data/이/DSC03769_1.jpg,76,336,298,True,632
T,34,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03769.jpg,char_data/T/DSC03769_1.jpg,15,148,416,True,42
4,30,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03769.jpg,char_data/4/DSC03769_1.jpg,10,170,419,True,15
8,29,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03769.jpg,char_data/8/DSC03769_3.jpg,13,180,417,True,19
7,30,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03769.jpg,char_data/7/DSC03769_1.jpg,11,193,416,True,18
9,28,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03769.jpg,char_data/9/DSC03769_1.jpg,14,216,419,True,20
2,26,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03769.jpg,char_data/2/DSC03769_1.jpg,15,229,417,True,13
8,22,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03769.jpg,char_data/8/DSC03769_4.jpg,13,243,421,True,19
8,34,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03769.jpg,char_data/8/DSC03769_5.jpg,18,256,413,True,19
아,56,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03769.jpg,char_data/아/DSC03769_1.jpg,65,441,273,True,543
구,54,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03769.jpg,char_data/구/DSC03769_3.jpg,58,441,329,True,123
찜,58,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03769.jpg,char_data/찜/DSC03769_1.jpg,74,432,386,True,702
참,69,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03769.jpg,char_data/참/DSC03769_1.jpg,52,35,311,True,707
숯,69,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03769.jpg,char_data/숯/DSC03769_1.jpg,50,22,378,True,511
지,82,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03773.jpg,char_data/지/DSC03773_1.jpg,102,4,156,True,687
앤,115,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03773.jpg,char_data/앤/DSC03773_1.jpg,127,105,158,True,556
피,78,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03773.jpg,char_data/피/DSC03773_1.jpg,119,229,168,True,844
월,181,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03773.jpg,char_data/월/DSC03773_1.jpg,107,356,108,True,615
드,133,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03773.jpg,char_data/드/DSC03773_1.jpg,108,466,119,True,255
교,53,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03773.jpg,char_data/교/DSC03773_1.jpg,42,6,103,True,122
육,54,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03773.jpg,char_data/육/DSC03773_1.jpg,36,49,104,True,622
게,53,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03773.jpg,char_data/게/DSC03773_1.jpg,34,85,104,True,102
임,50,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03773.jpg,char_data/임/DSC03773_1.jpg,44,120,109,True,638
전,52,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03773.jpg,char_data/전/DSC03773_1.jpg,40,172,107,True,655
문,56,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03773.jpg,char_data/문/DSC03773_1.jpg,42,213,106,True,377
기,58,kaist_dataset/Mixed/Digital_Camera/(C.S)C-outdoor4/DSC03773.jpg,char_data/기/DSC03773_1.jpg,37,255,108,True,141
